Location,Month,Year,Month_Number,Quarter,Days,Population,Antibiotic,Class,Spectrum,Spectrum_Weight,Is_Combination,Quantity_Sold,Total_DDD,Latitude,Longitude,Resistance_Rate,Quantity_per_1000,Antibiotic_Share,Total_Monthly_Quantity,Total_Monthly_DDD,DDD_per_1000_per_day,Antibiotic_Class_Shift_Percent,Combination_Irrationality_Index_Percent,Volatility_Percent,Lag1_Quantity_Sold,Lag2_Quantity_Sold,Lag1_Resistance_Rate,Lag2_Resistance_Rate,Rolling_3M_Quantity,Rolling_3M_Resistance
Indore,2025-06,2025,6,2,30,3500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,8920.0,17126.399999999998,22.72,75.86,27.32,2.5485714285714285,0.10208986655069013,87374.0,100533.3,0.95746,7.511201594087341,31.760020143292056,9.370553889055094,7846.0,7770.0,23.91,23.89,8178.666666666667,25.040000000000003
Indore,2025-07,2025,7,3,31,3500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,7791.0,14958.72,22.72,75.86,26.31,2.226,0.0943425928168366,82582.0,93921.92,0.8656398156682028,3.6779659430068374,32.23462740064421,9.370553889055094,8920.0,7846.0,27.32,23.91,8185.666666666667,25.846666666666668
Indore,2025-08,2025,8,3,31,3500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,6314.0,12122.88,22.72,75.86,27.5,1.804,0.08577172820387426,73614.0,82351.18000000001,0.7589970506912443,2.8642569386680883,30.78762191974353,9.370553889055094,7791.0,8920.0,26.31,27.32,7675.0,27.043333333333333
Indore,2025-09,2025,9,3,30,3500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,5093.0,9778.56,22.72,75.86,25.4,1.455142857142857,0.07367065902910375,69132.0,78571.26,0.7482977142857142,4.035297873173949,31.14042700919979,9.370553889055094,6314.0,7791.0,27.5,26.31,6399.333333333333,26.403333333333336
Indore,2025-10,2025,10,4,31,3500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,6264.0,12026.88,22.72,75.86,27.26,1.7897142857142858,0.08143843363625726,76917.0,85945.28,0.792122396313364,5.116528368212879,28.468348999570964,9.370553889055094,5093.0,6314.0,25.4,27.5,5890.333333333333,26.72
Indore,2025-11,2025,11,4,30,3500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,11426.0,21937.92,22.72,75.86,27.26,3.2645714285714287,0.14391334466905975,79395.0,92843.42,0.8842230476190476,8.752131478844037,36.27054600415644,9.370553889055094,6264.0,5093.0,27.26,25.4,7594.333333333333,26.64
Indore,2025-12,2025,12,4,31,3500000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,6838.0,13128.96,22.72,75.86,26.94,1.9537142857142857,0.08879596924994805,77008.0,87879.75999999998,0.8099517050691243,5.7537216050579465,32.79789112819447,9.370553889055094,11426.0,6264.0,27.26,27.26,8176.0,27.153333333333336
Indore,2024-01,2024,1,1,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6438.0,643.8000000000001,22.72,75.86,18.76,1.8394285714285714,0.08621590132979792,74673.0,83880.76000000001,0.7730945622119817,0.0,30.918805994134424,9.370553889055094,6438.0,6438.0,18.76,18.76,6438.0,18.76
Indore,2024-02,2024,2,1,29,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,7809.0,780.9000000000001,22.72,75.86,21.53,2.2311428571428573,0.08914180041551563,87602.0,97702.73999999999,0.9625885714285712,3.6298370023229816,29.881737859866213,9.370553889055094,6438.0,6438.0,18.76,18.76,7123.5,20.145000000000003
Indore,2024-03,2024,3,1,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6537.0,653.7,22.72,75.86,18.73,1.8677142857142857,0.07567023197666342,86388.0,98674.13999999998,0.9094390783410137,3.147360465944995,31.102699448997544,9.370553889055094,7809.0,6438.0,21.53,18.76,6928.0,19.673333333333336
Indore,2024-04,2024,4,2,30,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6994.0,699.4000000000001,22.72,75.86,20.82,1.9982857142857142,0.0830631465184499,84201.0,94343.23999999999,0.8985070476190474,4.6559376020244345,30.094654457785534,9.370553889055094,6537.0,7809.0,18.73,21.53,7113.333333333333,20.360000000000003
Indore,2024-05,2024,5,2,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6414.0,641.4000000000001,22.72,75.86,20.6,1.8325714285714285,0.0738174703648291,86890.0,92329.58,0.850963870967742,4.783351800439256,26.668201173898034,9.370553889055094,6994.0,6537.0,20.82,18.73,6648.333333333333,20.05
Indore,2024-06,2024,6,2,30,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,7615.0,761.5,22.72,75.86,21.98,2.1757142857142857,0.08971911965691126,84876.0,100417.26,0.9563548571428572,9.582534601220747,28.705405532777228,9.370553889055094,6414.0,6994.0,20.6,20.82,7007.666666666667,21.133333333333336
Indore,2024-07,2024,7,3,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,7610.0,761.0,22.72,75.86,22.1,2.1742857142857144,0.09904856112766983,76831.0,87395.56,0.8054890322580646,5.494285548061552,29.86294594629772,9.370553889055094,7615.0,6414.0,21.98,20.6,7213.0,21.560000000000002
Indore,2024-08,2024,8,3,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,7094.0,709.4000000000001,22.72,75.86,21.22,2.0268571428571427,0.08939575326066411,79355.0,87598.01999999999,0.8073550230414746,5.280284808142366,29.46884254300296,9.370553889055094,7610.0,7615.0,22.1,21.98,7439.666666666667,21.766666666666666
Indore,2024-09,2024,9,3,30,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6389.0,638.9000000000001,22.72,75.86,21.31,1.8254285714285714,0.08837646798445216,72293.0,80716.76,0.7687310476190476,3.84705562764647,28.64177721217822,9.370553889055094,7094.0,7610.0,21.22,22.1,7031.0,21.543333333333333
Indore,2024-10,2024,10,4,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6412.0,641.2,22.72,75.86,21.81,1.832,0.09319090182399535,68805.0,78034.88,0.7192154838709678,4.574071336738888,31.794201002834093,9.370553889055094,6389.0,7094.0,21.31,21.22,6631.666666666667,21.44666666666667
Indore,2024-11,2024,11,4,30,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6459.0,645.9000000000001,22.72,75.86,22.95,1.8454285714285714,0.09040520680243544,71445.0,80044.78,0.7623312380952381,3.8804513810744394,30.087479879627686,9.370553889055094,6412.0,6389.0,21.81,21.31,6420.0,22.02333333333333
Indore,2024-12,2024,12,4,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,5963.0,596.3000000000001,22.72,75.86,23.19,1.7037142857142857,0.08249747513177737,72281.0,81594.84,0.7520261751152074,2.860218180863905,30.067375935584735,9.370553889055094,6459.0,6412.0,22.95,21.81,6278.0,22.650000000000002
Indore,2025-01,2025,1,1,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6937.0,693.7,22.72,75.86,23.22,1.982,0.08590392926578579,80753.0,89656.6,0.8263281105990783,2.0729203961547107,30.19825888821468,9.370553889055094,5963.0,6459.0,23.19,22.95,6453.0,23.12
Indore,2025-02,2025,2,1,28,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,7140.0,714.0,22.72,75.86,23.09,2.04,0.08525271340043701,83751.0,95488.18,0.9743691836734694,2.682770505931329,31.913648792253223,9.370553889055094,6937.0,5963.0,23.22,23.19,6680.0,23.166666666666668
Indore,2025-03,2025,3,1,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6965.0,696.5,22.72,75.86,22.72,1.99,0.07819604585106263,89071.0,101169.64,0.9324390783410138,1.7636372407344774,32.37080531261578,9.370553889055094,7140.0,6937.0,23.09,23.22,7014.0,23.01
Indore,2025-04,2025,4,2,30,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,10466.0,1046.6000000000001,22.72,75.86,22.69,2.990285714285714,0.11237089050656016,93138.0,101730.29999999999,0.9688599999999998,3.6947813643188394,31.067877772767293,9.370553889055094,6965.0,7140.0,22.72,23.09,8190.333333333333,22.833333333333332
Indore,2025-05,2025,5,2,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,7208.0,720.8000000000001,22.72,75.86,25.79,2.0594285714285716,0.07339673747021568,98206.0,106587.91999999998,0.9823771428571427,7.81451165013311,29.140785695375026,9.370553889055094,10466.0,6965.0,22.69,22.72,8213.0,23.73333333333333
Indore,2025-06,2025,6,2,30,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,7673.0,767.3000000000001,22.72,75.86,24.16,2.192285714285714,0.08781788632774051,87374.0,100533.3,0.95746,7.511201594087341,31.760020143292056,9.370553889055094,7208.0,10466.0,25.79,22.69,8449.0,24.213333333333335
Indore,2025-07,2025,7,3,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6665.0,666.5,22.72,75.86,26.56,1.9042857142857144,0.08070766026494877,82582.0,93921.92,0.8656398156682028,3.6779659430068374,32.23462740064421,9.370553889055094,7673.0,7208.0,24.16,25.79,7182.0,25.503333333333334
Indore,2025-08,2025,8,3,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6410.0,641.0,22.72,75.86,26.43,1.8314285714285714,0.08707582796750618,73614.0,82351.18000000001,0.7589970506912443,2.8642569386680883,30.78762191974353,9.370553889055094,6665.0,7673.0,26.56,24.16,6916.0,25.71666666666667
Indore,2025-09,2025,9,3,30,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,5667.0,566.7,22.72,75.86,24.98,1.6191428571428572,0.08197361569172018,69132.0,78571.26,0.7482977142857142,4.035297873173949,31.14042700919979,9.370553889055094,6410.0,6665.0,26.43,26.56,6247.333333333333,25.99
Indore,2025-10,2025,10,4,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,5998.0,599.8000000000001,22.72,75.86,23.47,1.7137142857142857,0.07798016043267418,76917.0,85945.28,0.792122396313364,5.116528368212879,28.468348999570964,9.370553889055094,5667.0,6410.0,24.98,26.43,6025.0,24.959999999999997
Indore,2025-11,2025,11,4,30,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6674.0,667.4000000000001,22.72,75.86,23.92,1.9068571428571428,0.08406070911266453,79395.0,92843.42,0.8842230476190476,8.752131478844037,36.27054600415644,9.370553889055094,5998.0,5667.0,23.47,24.98,6113.0,24.123333333333335
Indore,2025-12,2025,12,4,31,3500000.0,Doxycycline,Tetracycline,Broad,2,0.0,6287.0,628.7,22.72,75.86,24.69,1.7962857142857143,0.08164086848119675,77008.0,87879.75999999998,0.8099517050691243,5.7537216050579465,32.79789112819447,9.370553889055094,6674.0,5998.0,23.92,23.47,6319.666666666667,24.026666666666667
Indore,2024-01,2024,1,1,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,431.0,1293.0,22.72,75.86,22.03,0.12314285714285714,0.0057718318535481365,74673.0,83880.76000000001,0.7730945622119817,0.0,30.918805994134424,9.370553889055094,431.0,431.0,22.03,22.03,431.0,22.03
Indore,2024-02,2024,2,1,29,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,510.0,1530.0,22.72,75.86,19.28,0.1457142857142857,0.005821784890755919,87602.0,97702.73999999999,0.9625885714285712,3.6298370023229816,29.881737859866213,9.370553889055094,431.0,431.0,22.03,22.03,470.5,20.655
Indore,2024-03,2024,3,1,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,495.0,1485.0,22.72,75.86,22.09,0.14142857142857143,0.005729962494790943,86388.0,98674.13999999998,0.9094390783410137,3.147360465944995,31.102699448997544,9.370553889055094,510.0,431.0,19.28,22.03,478.6666666666667,21.133333333333336
Indore,2024-04,2024,4,2,30,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,521.0,1563.0,22.72,75.86,20.54,0.14885714285714285,0.006187574969418416,84201.0,94343.23999999999,0.8985070476190474,4.6559376020244345,30.094654457785534,9.370553889055094,495.0,510.0,22.09,19.28,508.6666666666667,20.636666666666667
Indore,2024-05,2024,5,2,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,445.0,1335.0,22.72,75.86,20.0,0.12714285714285714,0.0051214178846817815,86890.0,92329.58,0.850963870967742,4.783351800439256,26.668201173898034,9.370553889055094,521.0,495.0,20.54,22.09,487.0,20.876666666666665
Indore,2024-06,2024,6,2,30,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,481.0,1443.0,22.72,75.86,21.27,0.13742857142857143,0.00566709081483576,84876.0,100417.26,0.9563548571428572,9.582534601220747,28.705405532777228,9.370553889055094,445.0,521.0,20.0,20.54,482.3333333333333,20.603333333333335
Indore,2024-07,2024,7,3,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,498.0,1494.0,22.72,75.86,20.07,0.1422857142857143,0.006481758665122152,76831.0,87395.56,0.8054890322580646,5.494285548061552,29.86294594629772,9.370553889055094,481.0,445.0,21.27,20.0,474.6666666666667,20.446666666666665
Indore,2024-08,2024,8,3,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,454.0,1362.0,22.72,75.86,21.84,0.12971428571428573,0.005721126583076051,79355.0,87598.01999999999,0.8073550230414746,5.280284808142366,29.46884254300296,9.370553889055094,498.0,481.0,20.07,21.27,477.6666666666667,21.060000000000002
Indore,2024-09,2024,9,3,30,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,407.0,1221.0,22.72,75.86,21.24,0.11628571428571428,0.0056298673453861366,72293.0,80716.76,0.7687310476190476,3.84705562764647,28.64177721217822,9.370553889055094,454.0,498.0,21.84,20.07,453.0,21.049999999999997
Indore,2024-10,2024,10,4,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,440.0,1320.0,22.72,75.86,23.01,0.12571428571428572,0.006394884092725819,68805.0,78034.88,0.7192154838709678,4.574071336738888,31.794201002834093,9.370553889055094,407.0,454.0,21.24,21.84,433.6666666666667,22.03
Indore,2024-11,2024,11,4,30,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,373.0,1119.0,22.72,75.86,23.51,0.10657142857142857,0.0052207992161802785,71445.0,80044.78,0.7623312380952381,3.8804513810744394,30.087479879627686,9.370553889055094,440.0,407.0,23.01,21.24,406.6666666666667,22.58666666666667
Indore,2024-12,2024,12,4,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,434.0,1302.0,22.72,75.86,21.22,0.124,0.006004344156832362,72281.0,81594.84,0.7520261751152074,2.860218180863905,30.067375935584735,9.370553889055094,373.0,440.0,23.51,23.01,415.6666666666667,22.580000000000002
Indore,2025-01,2025,1,1,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,505.0,1515.0,22.72,75.86,22.93,0.1442857142857143,0.00625363763575347,80753.0,89656.6,0.8263281105990783,2.0729203961547107,30.19825888821468,9.370553889055094,434.0,373.0,21.22,23.51,437.3333333333333,22.55333333333333
Indore,2025-02,2025,2,1,28,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,533.0,1599.0,22.72,75.86,22.72,0.15228571428571427,0.006364103115186684,83751.0,95488.18,0.9743691836734694,2.682770505931329,31.913648792253223,9.370553889055094,505.0,434.0,22.93,21.22,490.6666666666667,22.290000000000003
Indore,2025-03,2025,3,1,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,538.0,1614.0,22.72,75.86,20.84,0.15371428571428572,0.0060401252933053404,89071.0,101169.64,0.9324390783410138,1.7636372407344774,32.37080531261578,9.370553889055094,533.0,505.0,22.72,22.93,525.3333333333334,22.16333333333333
Indore,2025-04,2025,4,2,30,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,522.0,1566.0,22.72,75.86,24.35,0.14914285714285713,0.0056045867422534305,93138.0,101730.29999999999,0.9688599999999998,3.6947813643188394,31.067877772767293,9.370553889055094,538.0,533.0,20.84,22.72,531.0,22.636666666666667
Indore,2025-05,2025,5,2,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,536.0,1608.0,22.72,75.86,22.98,0.15314285714285714,0.005457914995010488,98206.0,106587.91999999998,0.9823771428571427,7.81451165013311,29.140785695375026,9.370553889055094,522.0,538.0,24.35,20.84,532.0,22.723333333333333
Indore,2025-06,2025,6,2,30,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,562.0,1686.0,22.72,75.86,24.37,0.16057142857142856,0.006432119394785634,87374.0,100533.3,0.95746,7.511201594087341,31.760020143292056,9.370553889055094,536.0,522.0,22.98,24.35,540.0,23.900000000000002
Indore,2025-07,2025,7,3,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,485.0,1455.0,22.72,75.86,24.98,0.13857142857142857,0.0058729505219055,82582.0,93921.92,0.8656398156682028,3.6779659430068374,32.23462740064421,9.370553889055094,562.0,536.0,24.37,22.98,527.6666666666666,24.11
Indore,2025-08,2025,8,3,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,445.0,1335.0,22.72,75.86,26.18,0.12714285714285714,0.006045045779335453,73614.0,82351.18000000001,0.7589970506912443,2.8642569386680883,30.78762191974353,9.370553889055094,485.0,562.0,24.98,24.37,497.3333333333333,25.176666666666666
Indore,2025-09,2025,9,3,30,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,493.0,1479.0,22.72,75.86,26.42,0.14085714285714285,0.007131285077822137,69132.0,78571.26,0.7482977142857142,4.035297873173949,31.14042700919979,9.370553889055094,445.0,485.0,26.18,24.98,474.3333333333333,25.86
Indore,2025-10,2025,10,4,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,465.0,1395.0,22.72,75.86,24.84,0.13285714285714287,0.006045477592729826,76917.0,85945.28,0.792122396313364,5.116528368212879,28.468348999570964,9.370553889055094,493.0,445.0,26.42,26.18,467.6666666666667,25.813333333333333
Indore,2025-11,2025,11,4,30,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,442.0,1326.0,22.72,75.86,25.8,0.12628571428571428,0.0055671012028465265,79395.0,92843.42,0.8842230476190476,8.752131478844037,36.27054600415644,9.370553889055094,465.0,493.0,24.84,26.42,466.6666666666667,25.686666666666667
Indore,2025-12,2025,12,4,31,3500000.0,Meropenem,Carbapenem,Very Broad,3,0.0,491.0,1473.0,22.72,75.86,25.78,0.1402857142857143,0.006375960939123208,77008.0,87879.75999999998,0.8099517050691243,5.7537216050579465,32.79789112819447,9.370553889055094,442.0,465.0,25.8,24.84,466.0,25.473333333333333
Indore,2024-01,2024,1,1,31,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,5675.0,11350.0,22.72,75.86,19.41,1.6214285714285714,0.07599801802525678,74673.0,83880.76000000001,0.7730945622119817,0.0,30.918805994134424,9.370553889055094,5675.0,5675.0,19.41,19.41,5675.0,19.41
Indore,2024-02,2024,2,1,29,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,7274.0,14548.0,22.72,75.86,20.22,2.0782857142857143,0.08303463391246775,87602.0,97702.73999999999,0.9625885714285712,3.6298370023229816,29.881737859866213,9.370553889055094,5675.0,5675.0,19.41,19.41,6474.5,19.814999999999998
Indore,2024-03,2024,3,1,31,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,7163.0,14326.0,22.72,75.86,18.61,2.0465714285714287,0.08291660878825763,86388.0,98674.13999999998,0.9094390783410137,3.147360465944995,31.102699448997544,9.370553889055094,7274.0,5675.0,20.22,19.41,6704.0,19.41333333333333
Indore,2024-04,2024,4,2,30,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,6075.0,12150.0,22.72,75.86,20.64,1.7357142857142858,0.07214878683151031,84201.0,94343.23999999999,0.8985070476190474,4.6559376020244345,30.094654457785534,9.370553889055094,7163.0,7274.0,18.61,20.22,6837.333333333333,19.823333333333334
Indore,2024-05,2024,5,2,31,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,6264.0,12528.0,22.72,75.86,21.9,1.7897142857142858,0.0720911497295431,86890.0,92329.58,0.850963870967742,4.783351800439256,26.668201173898034,9.370553889055094,6075.0,7163.0,20.64,18.61,6500.666666666667,20.383333333333333
Indore,2024-06,2024,6,2,30,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,11127.0,22254.0,22.72,75.86,18.92,3.1791428571428573,0.13109712993072248,84876.0,100417.26,0.9563548571428572,9.582534601220747,28.705405532777228,9.370553889055094,6264.0,6075.0,21.9,20.64,7822.0,20.486666666666668
Indore,2024-07,2024,7,3,31,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,6153.0,12306.0,22.72,75.86,21.01,1.758,0.08008486157931044,76831.0,87395.56,0.8054890322580646,5.494285548061552,29.86294594629772,9.370553889055094,11127.0,6264.0,18.92,21.9,7848.0,20.61
Indore,2024-08,2024,8,3,31,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,6210.0,12420.0,22.72,75.86,20.45,1.7742857142857142,0.07825593850419003,79355.0,87598.01999999999,0.8073550230414746,5.280284808142366,29.46884254300296,9.370553889055094,6153.0,11127.0,21.01,18.92,7830.0,20.12666666666667
Indore,2024-09,2024,9,3,30,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,5404.0,10808.0,22.72,75.86,21.27,1.544,0.0747513590527437,72293.0,80716.76,0.7687310476190476,3.84705562764647,28.64177721217822,9.370553889055094,6210.0,6153.0,20.45,21.01,5922.333333333333,20.91
Indore,2024-10,2024,10,4,31,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,4912.0,9824.0,22.72,75.86,23.07,1.4034285714285715,0.07139016059879369,68805.0,78034.88,0.7192154838709678,4.574071336738888,31.794201002834093,9.370553889055094,5404.0,6210.0,21.27,20.45,5508.666666666667,21.596666666666664
Indore,2024-11,2024,11,4,30,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,6040.0,12080.0,22.72,75.86,20.2,1.7257142857142858,0.0845405556721954,71445.0,80044.78,0.7623312380952381,3.8804513810744394,30.087479879627686,9.370553889055094,4912.0,5404.0,23.07,21.27,5452.0,21.513333333333335
Indore,2024-12,2024,12,4,31,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,5807.0,11614.0,22.72,75.86,23.12,1.6591428571428573,0.08033923160996666,72281.0,81594.84,0.7520261751152074,2.860218180863905,30.067375935584735,9.370553889055094,6040.0,4912.0,20.2,23.07,5586.333333333333,22.13
Indore,2025-01,2025,1,1,31,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,6400.0,12800.0,22.72,75.86,22.44,1.8285714285714285,0.07925402152242023,80753.0,89656.6,0.8263281105990783,2.0729203961547107,30.19825888821468,9.370553889055094,5807.0,6040.0,23.12,20.2,6082.333333333333,21.92
Indore,2025-02,2025,2,1,28,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,6306.0,12612.0,22.72,75.86,21.68,1.8017142857142858,0.07529462334778092,83751.0,95488.18,0.9743691836734694,2.682770505931329,31.913648792253223,9.370553889055094,6400.0,5807.0,22.44,23.12,6171.0,22.413333333333338
Indore,2025-03,2025,3,1,31,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,6239.0,12478.0,22.72,75.86,21.87,1.7825714285714285,0.07004524480470636,89071.0,101169.64,0.9324390783410138,1.7636372407344774,32.37080531261578,9.370553889055094,6306.0,6400.0,21.68,22.44,6315.0,21.99666666666667
Indore,2025-04,2025,4,2,30,3500000.0,Metronidazole,Nitroimidazole,Narrow,1,0.0,6071.0,12142.0,22.72,75.86,23.24,1.7345714285714287,0.06518284695827696,93138.0,101730.29999999999,0.9688599999999998,3.6947813643188394,31.067877772767293,9.370553889055094,6239.0,6306.0,21.87,21.68,6205.333333333333,22.263333333333332
