Location,Month,Population,Antibiotic,Class,Spectrum,Is_Combination,Quantity_Sold,Latitude,Longitude
Dehradun,2024-11,800000,Amoxicillin,Penicillin,Narrow,0,1695,30.32,78.03
Dehradun,2024-11,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2641,30.32,78.03
Dehradun,2024-11,800000,Azithromycin,Macrolide,Broad,0,2051,30.32,78.03
Dehradun,2024-11,800000,Cefixime,Cephalosporin,Broad,0,1738,30.32,78.03
Dehradun,2024-11,800000,Ceftriaxone,Cephalosporin,Broad,0,590,30.32,78.03
Dehradun,2024-11,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1371,30.32,78.03
Dehradun,2024-11,800000,Doxycycline,Tetracycline,Broad,0,1246,30.32,78.03
Dehradun,2024-11,800000,Metronidazole,Nitroimidazole,Narrow,0,1049,30.32,78.03
Dehradun,2024-11,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,1154,30.32,78.03
Dehradun,2024-11,800000,Meropenem,Carbapenem,Very Broad,0,80,30.32,78.03
Dehradun,2024-12,800000,Amoxicillin,Penicillin,Narrow,0,1819,30.32,78.03
Dehradun,2024-12,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2788,30.32,78.03
Dehradun,2024-12,800000,Azithromycin,Macrolide,Broad,0,2137,30.32,78.03
Dehradun,2024-12,800000,Cefixime,Cephalosporin,Broad,0,1591,30.32,78.03
Dehradun,2024-12,800000,Ceftriaxone,Cephalosporin,Broad,0,621,30.32,78.03
Dehradun,2024-12,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1574,30.32,78.03
Dehradun,2024-12,800000,Doxycycline,Tetracycline,Broad,0,1327,30.32,78.03
Dehradun,2024-12,800000,Metronidazole,Nitroimidazole,Narrow,0,1410,30.32,78.03
Dehradun,2024-12,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,1140,30.32,78.03
Dehradun,2024-12,800000,Meropenem,Carbapenem,Very Broad,0,86,30.32,78.03
Dehradun,2025-01,800000,Amoxicillin,Penicillin,Narrow,0,1772,30.32,78.03
Dehradun,2025-01,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,3087,30.32,78.03
Dehradun,2025-01,800000,Azithromycin,Macrolide,Broad,0,2377,30.32,78.03
Dehradun,2025-01,800000,Cefixime,Cephalosporin,Broad,0,1731,30.32,78.03
Dehradun,2025-01,800000,Ceftriaxone,Cephalosporin,Broad,0,651,30.32,78.03
Dehradun,2025-01,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1496,30.32,78.03
Dehradun,2025-01,800000,Doxycycline,Tetracycline,Broad,0,1382,30.32,78.03
Dehradun,2025-01,800000,Metronidazole,Nitroimidazole,Narrow,0,1426,30.32,78.03
Dehradun,2025-01,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,1085,30.32,78.03
Dehradun,2025-01,800000,Meropenem,Carbapenem,Very Broad,0,90,30.32,78.03
Dehradun,2025-02,800000,Amoxicillin,Penicillin,Narrow,0,1939,30.32,78.03
Dehradun,2025-02,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,3536,30.32,78.03
Dehradun,2025-02,800000,Azithromycin,Macrolide,Broad,0,2730,30.32,78.03
Dehradun,2025-02,800000,Cefixime,Cephalosporin,Broad,0,1910,30.32,78.03
Dehradun,2025-02,800000,Ceftriaxone,Cephalosporin,Broad,0,858,30.32,78.03
Dehradun,2025-02,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1612,30.32,78.03
Dehradun,2025-02,800000,Doxycycline,Tetracycline,Broad,0,1298,30.32,78.03
Dehradun,2025-02,800000,Metronidazole,Nitroimidazole,Narrow,0,1332,30.32,78.03
Dehradun,2025-02,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,1232,30.32,78.03
Dehradun,2025-02,800000,Meropenem,Carbapenem,Very Broad,0,75,30.32,78.03
Dehradun,2025-03,800000,Amoxicillin,Penicillin,Narrow,0,1930,30.32,78.03
Dehradun,2025-03,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,3589,30.32,78.03
Dehradun,2025-03,800000,Azithromycin,Macrolide,Broad,0,2728,30.32,78.03
Dehradun,2025-03,800000,Cefixime,Cephalosporin,Broad,0,1806,30.32,78.03
Dehradun,2025-03,800000,Ceftriaxone,Cephalosporin,Broad,0,823,30.32,78.03
Dehradun,2025-03,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1883,30.32,78.03
Dehradun,2025-03,800000,Doxycycline,Tetracycline,Broad,0,1386,30.32,78.03
Dehradun,2025-03,800000,Metronidazole,Nitroimidazole,Narrow,0,1409,30.32,78.03
Dehradun,2025-03,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,1110,30.32,78.03
Dehradun,2025-03,800000,Meropenem,Carbapenem,Very Broad,0,89,30.32,78.03
Dehradun,2025-04,800000,Amoxicillin,Penicillin,Narrow,0,2048,30.32,78.03
Dehradun,2025-04,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,3187,30.32,78.03
Dehradun,2025-04,800000,Azithromycin,Macrolide,Broad,0,2538,30.32,78.03
Dehradun,2025-04,800000,Cefixime,Cephalosporin,Broad,0,1738,30.32,78.03
Dehradun,2025-04,800000,Ceftriaxone,Cephalosporin,Broad,0,808,30.32,78.03
Dehradun,2025-04,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1866,30.32,78.03
Dehradun,2025-04,800000,Doxycycline,Tetracycline,Broad,0,1534,30.32,78.03
Dehradun,2025-04,800000,Metronidazole,Nitroimidazole,Narrow,0,1483,30.32,78.03
Dehradun,2025-04,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,1192,30.32,78.03
Dehradun,2025-04,800000,Meropenem,Carbapenem,Very Broad,0,93,30.32,78.03
Dehradun,2025-05,800000,Amoxicillin,Penicillin,Narrow,0,1952,30.32,78.03
Dehradun,2025-05,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,3420,30.32,78.03
Dehradun,2025-05,800000,Azithromycin,Macrolide,Broad,0,2843,30.32,78.03
Dehradun,2025-05,800000,Cefixime,Cephalosporin,Broad,0,2010,30.32,78.03
Dehradun,2025-05,800000,Ceftriaxone,Cephalosporin,Broad,0,731,30.32,78.03
Dehradun,2025-05,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1881,30.32,78.03
Dehradun,2025-05,800000,Doxycycline,Tetracycline,Broad,0,1545,30.32,78.03
Dehradun,2025-05,800000,Metronidazole,Nitroimidazole,Narrow,0,1376,30.32,78.03
Dehradun,2025-05,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,1421,30.32,78.03
Dehradun,2025-05,800000,Meropenem,Carbapenem,Very Broad,0,96,30.32,78.03
Dehradun,2025-06,800000,Amoxicillin,Penicillin,Narrow,0,2002,30.32,78.03
Dehradun,2025-06,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,3242,30.32,78.03
Dehradun,2025-06,800000,Azithromycin,Macrolide,Broad,0,2370,30.32,78.03
Dehradun,2025-06,800000,Cefixime,Cephalosporin,Broad,0,1795,30.32,78.03
Dehradun,2025-06,800000,Ceftriaxone,Cephalosporin,Broad,0,710,30.32,78.03
Dehradun,2025-06,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1778,30.32,78.03
Dehradun,2025-06,800000,Doxycycline,Tetracycline,Broad,0,1396,30.32,78.03
Dehradun,2025-06,800000,Metronidazole,Nitroimidazole,Narrow,0,1426,30.32,78.03
Dehradun,2025-06,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,1287,30.32,78.03
Dehradun,2025-06,800000,Meropenem,Carbapenem,Very Broad,0,83,30.32,78.03
Dehradun,2025-07,800000,Amoxicillin,Penicillin,Narrow,0,1536,30.32,78.03
Dehradun,2025-07,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,3140,30.32,78.03
Dehradun,2025-07,800000,Azithromycin,Macrolide,Broad,0,2071,30.32,78.03
Dehradun,2025-07,800000,Cefixime,Cephalosporin,Broad,0,1723,30.32,78.03
Dehradun,2025-07,800000,Ceftriaxone,Cephalosporin,Broad,0,731,30.32,78.03
Dehradun,2025-07,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1684,30.32,78.03
Dehradun,2025-07,800000,Doxycycline,Tetracycline,Broad,0,1207,30.32,78.03
Dehradun,2025-07,800000,Metronidazole,Nitroimidazole,Narrow,0,1333,30.32,78.03
Dehradun,2025-07,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,1332,30.32,78.03
Dehradun,2025-07,800000,Meropenem,Carbapenem,Very Broad,0,97,30.32,78.03
Dehradun,2025-08,800000,Amoxicillin,Penicillin,Narrow,0,1798,30.32,78.03
Dehradun,2025-08,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2687,30.32,78.03
Dehradun,2025-08,800000,Azithromycin,Macrolide,Broad,0,2319,30.32,78.03
Dehradun,2025-08,800000,Cefixime,Cephalosporin,Broad,0,1616,30.32,78.03
Dehradun,2025-08,800000,Ceftriaxone,Cephalosporin,Broad,0,710,30.32,78.03
Dehradun,2025-08,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1471,30.32,78.03
Dehradun,2025-08,800000,Doxycycline,Tetracycline,Broad,0,1255,30.32,78.03
Dehradun,2025-08,800000,Metronidazole,Nitroimidazole,Narrow,0,1291,30.32,78.03
Dehradun,2025-08,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,1163,30.32,78.03
Dehradun,2025-08,800000,Meropenem,Carbapenem,Very Broad,0,86,30.32,78.03
Dehradun,2025-09,800000,Amoxicillin,Penicillin,Narrow,0,1507,30.32,78.03
Dehradun,2025-09,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,3011,30.32,78.03
Dehradun,2025-09,800000,Azithromycin,Macrolide,Broad,0,2498,30.32,78.03
Dehradun,2025-09,800000,Cefixime,Cephalosporin,Broad,0,1588,30.32,78.03
Dehradun,2025-09,800000,Ceftriaxone,Cephalosporin,Broad,0,577,30.32,78.03
Dehradun,2025-09,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1367,30.32,78.03
Dehradun,2025-09,800000,Doxycycline,Tetracycline,Broad,0,1241,30.32,78.03
Dehradun,2025-09,800000,Metronidazole,Nitroimidazole,Narrow,0,1341,30.32,78.03
Dehradun,2025-09,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,959,30.32,78.03
Dehradun,2025-09,800000,Meropenem,Carbapenem,Very Broad,0,76,30.32,78.03
Dehradun,2025-10,800000,Amoxicillin,Penicillin,Narrow,0,1761,30.32,78.03
Dehradun,2025-10,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2607,30.32,78.03
Dehradun,2025-10,800000,Azithromycin,Macrolide,Broad,0,1885,30.32,78.03
Dehradun,2025-10,800000,Cefixime,Cephalosporin,Broad,0,1595,30.32,78.03
Dehradun,2025-10,800000,Ceftriaxone,Cephalosporin,Broad,0,689,30.32,78.03
Dehradun,2025-10,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1431,30.32,78.03
Dehradun,2025-10,800000,Doxycycline,Tetracycline,Broad,0,1222,30.32,78.03
Dehradun,2025-10,800000,Metronidazole,Nitroimidazole,Narrow,0,1160,30.32,78.03
Dehradun,2025-10,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,985,30.32,78.03
Dehradun,2025-10,800000,Meropenem,Carbapenem,Very Broad,0,83,30.32,78.03
Dehradun,2025-11,800000,Amoxicillin,Penicillin,Narrow,0,1744,30.32,78.03
Dehradun,2025-11,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,3060,30.32,78.03
Dehradun,2025-11,800000,Azithromycin,Macrolide,Broad,0,2050,30.32,78.03
Dehradun,2025-11,800000,Cefixime,Cephalosporin,Broad,0,1494,30.32,78.03
Dehradun,2025-11,800000,Ceftriaxone,Cephalosporin,Broad,0,657,30.32,78.03
Dehradun,2025-11,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1409,30.32,78.03
Dehradun,2025-11,800000,Doxycycline,Tetracycline,Broad,0,1283,30.32,78.03
Dehradun,2025-11,800000,Metronidazole,Nitroimidazole,Narrow,0,1206,30.32,78.03
Dehradun,2025-11,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,1000,30.32,78.03
Dehradun,2025-11,800000,Meropenem,Carbapenem,Very Broad,0,79,30.32,78.03
Dehradun,2025-12,800000,Amoxicillin,Penicillin,Narrow,0,1876,30.32,78.03
Dehradun,2025-12,800000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,2990,30.32,78.03
Dehradun,2025-12,800000,Azithromycin,Macrolide,Broad,0,2442,30.32,78.03
Dehradun,2025-12,800000,Cefixime,Cephalosporin,Broad,0,1674,30.32,78.03
Dehradun,2025-12,800000,Ceftriaxone,Cephalosporin,Broad,0,672,30.32,78.03
Dehradun,2025-12,800000,Ciprofloxacin,Fluoroquinolone,Broad,0,1461,30.32,78.03
Dehradun,2025-12,800000,Doxycycline,Tetracycline,Broad,0,1299,30.32,78.03
Dehradun,2025-12,800000,Metronidazole,Nitroimidazole,Narrow,0,1243,30.32,78.03
Dehradun,2025-12,800000,Cotrimoxazole,Sulfonamide combination,Broad,1,1286,30.32,78.03
Dehradun,2025-12,800000,Meropenem,Carbapenem,Very Broad,0,91,30.32,78.03
Nagpur,2024-01,2500000,Amoxicillin,Penicillin,Narrow,0,5993,21.15,79.09
Nagpur,2024-01,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,10103,21.15,79.09
Nagpur,2024-01,2500000,Azithromycin,Macrolide,Broad,0,7278,21.15,79.09
Nagpur,2024-01,2500000,Cefixime,Cephalosporin,Broad,0,5481,21.15,79.09
Nagpur,2024-01,2500000,Ceftriaxone,Cephalosporin,Broad,0,2339,21.15,79.09
Nagpur,2024-01,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,5352,21.15,79.09
Nagpur,2024-01,2500000,Doxycycline,Tetracycline,Broad,0,4486,21.15,79.09
Nagpur,2024-01,2500000,Metronidazole,Nitroimidazole,Narrow,0,4531,21.15,79.09
Nagpur,2024-01,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,3788,21.15,79.09
Nagpur,2024-01,2500000,Meropenem,Carbapenem,Very Broad,0,274,21.15,79.09
Nagpur,2024-02,2500000,Amoxicillin,Penicillin,Narrow,0,6515,21.15,79.09
Nagpur,2024-02,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,10780,21.15,79.09
Nagpur,2024-02,2500000,Azithromycin,Macrolide,Broad,0,8473,21.15,79.09
Nagpur,2024-02,2500000,Cefixime,Cephalosporin,Broad,0,5934,21.15,79.09
Nagpur,2024-02,2500000,Ceftriaxone,Cephalosporin,Broad,0,2498,21.15,79.09
Nagpur,2024-02,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,5848,21.15,79.09
Nagpur,2024-02,2500000,Doxycycline,Tetracycline,Broad,0,5536,21.15,79.09
Nagpur,2024-02,2500000,Metronidazole,Nitroimidazole,Narrow,0,4543,21.15,79.09
Nagpur,2024-02,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,4580,21.15,79.09
Nagpur,2024-02,2500000,Meropenem,Carbapenem,Very Broad,0,275,21.15,79.09
Nagpur,2024-03,2500000,Amoxicillin,Penicillin,Narrow,0,6946,21.15,79.09
Nagpur,2024-03,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,11688,21.15,79.09
Nagpur,2024-03,2500000,Azithromycin,Macrolide,Broad,0,5791,21.15,79.09
Nagpur,2024-03,2500000,Cefixime,Cephalosporin,Broad,0,6455,21.15,79.09
Nagpur,2024-03,2500000,Ceftriaxone,Cephalosporin,Broad,0,2928,21.15,79.09
Nagpur,2024-03,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,4934,21.15,79.09
Nagpur,2024-03,2500000,Doxycycline,Tetracycline,Broad,0,5323,21.15,79.09
Nagpur,2024-03,2500000,Metronidazole,Nitroimidazole,Narrow,0,3664,21.15,79.09
Nagpur,2024-03,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,4771,21.15,79.09
Nagpur,2024-03,2500000,Meropenem,Carbapenem,Very Broad,0,322,21.15,79.09
Nagpur,2024-04,2500000,Amoxicillin,Penicillin,Narrow,0,6630,21.15,79.09
Nagpur,2024-04,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,12214,21.15,79.09
Nagpur,2024-04,2500000,Azithromycin,Macrolide,Broad,0,8705,21.15,79.09
Nagpur,2024-04,2500000,Cefixime,Cephalosporin,Broad,0,6415,21.15,79.09
Nagpur,2024-04,2500000,Ceftriaxone,Cephalosporin,Broad,0,2482,21.15,79.09
Nagpur,2024-04,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,4994,21.15,79.09
Nagpur,2024-04,2500000,Doxycycline,Tetracycline,Broad,0,5028,21.15,79.09
Nagpur,2024-04,2500000,Metronidazole,Nitroimidazole,Narrow,0,5278,21.15,79.09
Nagpur,2024-04,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,4791,21.15,79.09
Nagpur,2024-04,2500000,Meropenem,Carbapenem,Very Broad,0,272,21.15,79.09
Nagpur,2024-05,2500000,Amoxicillin,Penicillin,Narrow,0,5949,21.15,79.09
Nagpur,2024-05,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,9915,21.15,79.09
Nagpur,2024-05,2500000,Azithromycin,Macrolide,Broad,0,8319,21.15,79.09
Nagpur,2024-05,2500000,Cefixime,Cephalosporin,Broad,0,6298,21.15,79.09
Nagpur,2024-05,2500000,Ceftriaxone,Cephalosporin,Broad,0,2276,21.15,79.09
Nagpur,2024-05,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,6115,21.15,79.09
Nagpur,2024-05,2500000,Doxycycline,Tetracycline,Broad,0,4973,21.15,79.09
Nagpur,2024-05,2500000,Metronidazole,Nitroimidazole,Narrow,0,4429,21.15,79.09
Nagpur,2024-05,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,4366,21.15,79.09
Nagpur,2024-05,2500000,Meropenem,Carbapenem,Very Broad,0,273,21.15,79.09
Nagpur,2024-06,2500000,Amoxicillin,Penicillin,Narrow,0,6151,21.15,79.09
Nagpur,2024-06,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,11130,21.15,79.09
Nagpur,2024-06,2500000,Azithromycin,Macrolide,Broad,0,8188,21.15,79.09
Nagpur,2024-06,2500000,Cefixime,Cephalosporin,Broad,0,6055,21.15,79.09
Nagpur,2024-06,2500000,Ceftriaxone,Cephalosporin,Broad,0,2428,21.15,79.09
Nagpur,2024-06,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,5736,21.15,79.09
Nagpur,2024-06,2500000,Doxycycline,Tetracycline,Broad,0,4972,21.15,79.09
Nagpur,2024-06,2500000,Metronidazole,Nitroimidazole,Narrow,0,4439,21.15,79.09
Nagpur,2024-06,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,4421,21.15,79.09
Nagpur,2024-06,2500000,Meropenem,Carbapenem,Very Broad,0,307,21.15,79.09
Nagpur,2024-07,2500000,Amoxicillin,Penicillin,Narrow,0,6064,21.15,79.09
Nagpur,2024-07,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,9826,21.15,79.09
Nagpur,2024-07,2500000,Azithromycin,Macrolide,Broad,0,7687,21.15,79.09
Nagpur,2024-07,2500000,Cefixime,Cephalosporin,Broad,0,5608,21.15,79.09
Nagpur,2024-07,2500000,Ceftriaxone,Cephalosporin,Broad,0,2279,21.15,79.09
Nagpur,2024-07,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,5156,21.15,79.09
Nagpur,2024-07,2500000,Doxycycline,Tetracycline,Broad,0,4187,21.15,79.09
Nagpur,2024-07,2500000,Metronidazole,Nitroimidazole,Narrow,0,3720,21.15,79.09
Nagpur,2024-07,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,4143,21.15,79.09
Nagpur,2024-07,2500000,Meropenem,Carbapenem,Very Broad,0,296,21.15,79.09
Nagpur,2024-08,2500000,Amoxicillin,Penicillin,Narrow,0,5331,21.15,79.09
Nagpur,2024-08,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,11237,21.15,79.09
Nagpur,2024-08,2500000,Azithromycin,Macrolide,Broad,0,6989,21.15,79.09
Nagpur,2024-08,2500000,Cefixime,Cephalosporin,Broad,0,4996,21.15,79.09
Nagpur,2024-08,2500000,Ceftriaxone,Cephalosporin,Broad,0,2062,21.15,79.09
Nagpur,2024-08,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,4393,21.15,79.09
Nagpur,2024-08,2500000,Doxycycline,Tetracycline,Broad,0,4637,21.15,79.09
Nagpur,2024-08,2500000,Metronidazole,Nitroimidazole,Narrow,0,4453,21.15,79.09
Nagpur,2024-08,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,4039,21.15,79.09
Nagpur,2024-08,2500000,Meropenem,Carbapenem,Very Broad,0,261,21.15,79.09
Nagpur,2024-09,2500000,Amoxicillin,Penicillin,Narrow,0,5203,21.15,79.09
Nagpur,2024-09,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,9327,21.15,79.09
Nagpur,2024-09,2500000,Azithromycin,Macrolide,Broad,0,7828,21.15,79.09
Nagpur,2024-09,2500000,Cefixime,Cephalosporin,Broad,0,5414,21.15,79.09
Nagpur,2024-09,2500000,Ceftriaxone,Cephalosporin,Broad,0,2505,21.15,79.09
Nagpur,2024-09,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,4964,21.15,79.09
Nagpur,2024-09,2500000,Doxycycline,Tetracycline,Broad,0,3893,21.15,79.09
Nagpur,2024-09,2500000,Metronidazole,Nitroimidazole,Narrow,0,3708,21.15,79.09
Nagpur,2024-09,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,3222,21.15,79.09
Nagpur,2024-09,2500000,Meropenem,Carbapenem,Very Broad,0,264,21.15,79.09
Nagpur,2024-10,2500000,Amoxicillin,Penicillin,Narrow,0,5492,21.15,79.09
Nagpur,2024-10,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,9284,21.15,79.09
Nagpur,2024-10,2500000,Azithromycin,Macrolide,Broad,0,6547,21.15,79.09
Nagpur,2024-10,2500000,Cefixime,Cephalosporin,Broad,0,5136,21.15,79.09
Nagpur,2024-10,2500000,Ceftriaxone,Cephalosporin,Broad,0,2264,21.15,79.09
Nagpur,2024-10,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,4923,21.15,79.09
Nagpur,2024-10,2500000,Doxycycline,Tetracycline,Broad,0,3977,21.15,79.09
Nagpur,2024-10,2500000,Metronidazole,Nitroimidazole,Narrow,0,3594,21.15,79.09
Nagpur,2024-10,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,3878,21.15,79.09
Nagpur,2024-10,2500000,Meropenem,Carbapenem,Very Broad,0,201,21.15,79.09
Nagpur,2024-11,2500000,Amoxicillin,Penicillin,Narrow,0,6359,21.15,79.09
Nagpur,2024-11,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,8322,21.15,79.09
Nagpur,2024-11,2500000,Azithromycin,Macrolide,Broad,0,7180,21.15,79.09
Nagpur,2024-11,2500000,Cefixime,Cephalosporin,Broad,0,5115,21.15,79.09
Nagpur,2024-11,2500000,Ceftriaxone,Cephalosporin,Broad,0,2058,21.15,79.09
Nagpur,2024-11,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,5209,21.15,79.09
Nagpur,2024-11,2500000,Doxycycline,Tetracycline,Broad,0,4122,21.15,79.09
Nagpur,2024-11,2500000,Metronidazole,Nitroimidazole,Narrow,0,3922,21.15,79.09
Nagpur,2024-11,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,3907,21.15,79.09
Nagpur,2024-11,2500000,Meropenem,Carbapenem,Very Broad,0,267,21.15,79.09
Nagpur,2024-12,2500000,Amoxicillin,Penicillin,Narrow,0,5671,21.15,79.09
Nagpur,2024-12,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,10584,21.15,79.09
Nagpur,2024-12,2500000,Azithromycin,Macrolide,Broad,0,6956,21.15,79.09
Nagpur,2024-12,2500000,Cefixime,Cephalosporin,Broad,0,5301,21.15,79.09
Nagpur,2024-12,2500000,Ceftriaxone,Cephalosporin,Broad,0,2501,21.15,79.09
Nagpur,2024-12,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,4697,21.15,79.09
Nagpur,2024-12,2500000,Doxycycline,Tetracycline,Broad,0,3603,21.15,79.09
Nagpur,2024-12,2500000,Metronidazole,Nitroimidazole,Narrow,0,4088,21.15,79.09
Nagpur,2024-12,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,4519,21.15,79.09
Nagpur,2024-12,2500000,Meropenem,Carbapenem,Very Broad,0,295,21.15,79.09
Nagpur,2025-01,2500000,Amoxicillin,Penicillin,Narrow,0,5051,21.15,79.09
Nagpur,2025-01,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,10977,21.15,79.09
Nagpur,2025-01,2500000,Azithromycin,Macrolide,Broad,0,8645,21.15,79.09
Nagpur,2025-01,2500000,Cefixime,Cephalosporin,Broad,0,4945,21.15,79.09
Nagpur,2025-01,2500000,Ceftriaxone,Cephalosporin,Broad,0,2581,21.15,79.09
Nagpur,2025-01,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,5700,21.15,79.09
Nagpur,2025-01,2500000,Doxycycline,Tetracycline,Broad,0,4817,21.15,79.09
Nagpur,2025-01,2500000,Metronidazole,Nitroimidazole,Narrow,0,4455,21.15,79.09
Nagpur,2025-01,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,4375,21.15,79.09
Nagpur,2025-01,2500000,Meropenem,Carbapenem,Very Broad,0,312,21.15,79.09
Nagpur,2025-02,2500000,Amoxicillin,Penicillin,Narrow,0,5362,21.15,79.09
Nagpur,2025-02,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,10345,21.15,79.09
Nagpur,2025-02,2500000,Azithromycin,Macrolide,Broad,0,8294,21.15,79.09
Nagpur,2025-02,2500000,Cefixime,Cephalosporin,Broad,0,6086,21.15,79.09
Nagpur,2025-02,2500000,Ceftriaxone,Cephalosporin,Broad,0,2636,21.15,79.09
Nagpur,2025-02,2500000,Ciprofloxacin,Fluoroquinolone,Broad,0,5946,21.15,79.09
Nagpur,2025-02,2500000,Doxycycline,Tetracycline,Broad,0,5181,21.15,79.09
Nagpur,2025-02,2500000,Metronidazole,Nitroimidazole,Narrow,0,4905,21.15,79.09
Nagpur,2025-02,2500000,Cotrimoxazole,Sulfonamide combination,Broad,1,4280,21.15,79.09
Nagpur,2025-02,2500000,Meropenem,Carbapenem,Very Broad,0,334,21.15,79.09
Nagpur,2025-03,2500000,Amoxicillin,Penicillin,Narrow,0,6325,21.15,79.09
Nagpur,2025-03,2500000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,12245,21.15,79.09
Nagpur,2025-03,2500000,Azithromycin,Macrolide,Broad,0,6619,21.15,79.09
