Location,Month,Antibiotic,Resistance_Rate
Dehradun,2025-10,Metronidazole,16.23
Dehradun,2025-10,Cotrimoxazole,16.45
Dehradun,2025-10,Meropenem,17.01
Dehradun,2025-11,Amoxicillin,17.6
Dehradun,2025-11,Amoxicillin-Clavulanate,16.85
Dehradun,2025-11,Azithromycin,17.27
Dehradun,2025-11,Cefixime,16.21
Dehradun,2025-11,Ceftriaxone,18.07
Dehradun,2025-11,Ciprofloxacin,16.94
Dehradun,2025-11,Doxycycline,16.25
Dehradun,2025-11,Metronidazole,15.83
Dehradun,2025-11,Cotrimoxazole,16.71
Dehradun,2025-11,Meropenem,18.65
Dehradun,2025-12,Amoxicillin,17.32
Dehradun,2025-12,Amoxicillin-Clavulanate,15.87
Dehradun,2025-12,Azithromycin,17.91
Dehradun,2025-12,Cefixime,16.68
Dehradun,2025-12,Ceftriaxone,17.67
Dehradun,2025-12,Ciprofloxacin,16.54
Dehradun,2025-12,Doxycycline,18.23
Dehradun,2025-12,Metronidazole,16.1
Dehradun,2025-12,Cotrimoxazole,18.55
Dehradun,2025-12,Meropenem,15.48
Nagpur,2024-01,Amoxicillin,17.35
Nagpur,2024-01,Amoxicillin-Clavulanate,18.86
Nagpur,2024-01,Azithromycin,17.21
Nagpur,2024-01,Cefixime,19.92
Nagpur,2024-01,Ceftriaxone,17.32
Nagpur,2024-01,Ciprofloxacin,17.7
Nagpur,2024-01,Doxycycline,19.02
Nagpur,2024-01,Metronidazole,15.16
Nagpur,2024-01,Cotrimoxazole,15.37
Nagpur,2024-01,Meropenem,15.8
Nagpur,2024-02,Amoxicillin,18.65
Nagpur,2024-02,Amoxicillin-Clavulanate,15.64
Nagpur,2024-02,Azithromycin,17.77
Nagpur,2024-02,Cefixime,18.09
Nagpur,2024-02,Ceftriaxone,19.92
Nagpur,2024-02,Ciprofloxacin,18.66
Nagpur,2024-02,Doxycycline,17.41
Nagpur,2024-02,Metronidazole,18.41
Nagpur,2024-02,Cotrimoxazole,17.85
Nagpur,2024-02,Meropenem,16.26
Nagpur,2024-03,Amoxicillin,17.15
Nagpur,2024-03,Amoxicillin-Clavulanate,17.41
Nagpur,2024-03,Azithromycin,17.68
Nagpur,2024-03,Cefixime,18.34
Nagpur,2024-03,Ceftriaxone,16.0
Nagpur,2024-03,Ciprofloxacin,17.9
Nagpur,2024-03,Doxycycline,17.65
Nagpur,2024-03,Metronidazole,18.12
Nagpur,2024-03,Cotrimoxazole,19.67
Nagpur,2024-03,Meropenem,17.56
Nagpur,2024-04,Amoxicillin,17.56
Nagpur,2024-04,Amoxicillin-Clavulanate,16.19
Nagpur,2024-04,Azithromycin,18.63
Nagpur,2024-04,Cefixime,17.34
Nagpur,2024-04,Ceftriaxone,19.46
Nagpur,2024-04,Ciprofloxacin,19.83
Nagpur,2024-04,Doxycycline,16.07
Nagpur,2024-04,Metronidazole,18.27
Nagpur,2024-04,Cotrimoxazole,19.45
Nagpur,2024-04,Meropenem,18.62
Nagpur,2024-05,Amoxicillin,16.22
Nagpur,2024-05,Amoxicillin-Clavulanate,17.22
Nagpur,2024-05,Azithromycin,16.44
Nagpur,2024-05,Cefixime,18.84
Nagpur,2024-05,Ceftriaxone,18.92
Nagpur,2024-05,Ciprofloxacin,15.29
Nagpur,2024-05,Doxycycline,17.41
Nagpur,2024-05,Metronidazole,18.52
Nagpur,2024-05,Cotrimoxazole,18.16
Nagpur,2024-05,Meropenem,17.64
Nagpur,2024-06,Amoxicillin,18.21
Nagpur,2024-06,Amoxicillin-Clavulanate,17.08
Nagpur,2024-06,Azithromycin,17.92
Nagpur,2024-06,Cefixime,18.41
Nagpur,2024-06,Ceftriaxone,19.24
Nagpur,2024-06,Ciprofloxacin,19.12
Nagpur,2024-06,Doxycycline,17.93
Nagpur,2024-06,Metronidazole,18.93
Nagpur,2024-06,Cotrimoxazole,17.68
Nagpur,2024-06,Meropenem,15.98
Nagpur,2024-07,Amoxicillin,19.39
Nagpur,2024-07,Amoxicillin-Clavulanate,18.63
Nagpur,2024-07,Azithromycin,18.72
Nagpur,2024-07,Cefixime,17.21
Nagpur,2024-07,Ceftriaxone,20.78
Nagpur,2024-07,Ciprofloxacin,19.38
Nagpur,2024-07,Doxycycline,17.75
Nagpur,2024-07,Metronidazole,16.94
Nagpur,2024-07,Cotrimoxazole,19.52
Nagpur,2024-07,Meropenem,16.59
Nagpur,2024-08,Amoxicillin,21.26
Nagpur,2024-08,Amoxicillin-Clavulanate,17.74
Nagpur,2024-08,Azithromycin,19.99
Nagpur,2024-08,Cefixime,18.31
Nagpur,2024-08,Ceftriaxone,20.46
Nagpur,2024-08,Ciprofloxacin,17.71
Nagpur,2024-08,Doxycycline,18.01
Nagpur,2024-08,Metronidazole,18.77
Nagpur,2024-08,Cotrimoxazole,18.98
Nagpur,2024-08,Meropenem,18.94
Nagpur,2024-09,Amoxicillin,18.28
Nagpur,2024-09,Amoxicillin-Clavulanate,18.55
Nagpur,2024-09,Azithromycin,19.51
Nagpur,2024-09,Cefixime,17.78
Nagpur,2024-09,Ceftriaxone,19.39
Nagpur,2024-09,Ciprofloxacin,18.31
Nagpur,2024-09,Doxycycline,18.26
Nagpur,2024-09,Metronidazole,18.03
Nagpur,2024-09,Cotrimoxazole,17.43
Nagpur,2024-09,Meropenem,17.49
Nagpur,2024-10,Amoxicillin,19.17
Nagpur,2024-10,Amoxicillin-Clavulanate,18.53
Nagpur,2024-10,Azithromycin,20.06
Nagpur,2024-10,Cefixime,19.86
Nagpur,2024-10,Ceftriaxone,19.28
Nagpur,2024-10,Ciprofloxacin,17.91
Nagpur,2024-10,Doxycycline,17.32
Nagpur,2024-10,Metronidazole,20.29
Nagpur,2024-10,Cotrimoxazole,17.38
Nagpur,2024-10,Meropenem,18.09
Nagpur,2024-11,Amoxicillin,19.46
Nagpur,2024-11,Amoxicillin-Clavulanate,18.36
Nagpur,2024-11,Azithromycin,17.28
Nagpur,2024-11,Cefixime,17.94
Nagpur,2024-11,Ceftriaxone,18.41
Nagpur,2024-11,Ciprofloxacin,18.02
Nagpur,2024-11,Doxycycline,19.74
Nagpur,2024-11,Metronidazole,18.17
Nagpur,2024-11,Cotrimoxazole,17.97
Nagpur,2024-11,Meropenem,18.14
Nagpur,2024-12,Amoxicillin,19.78
Nagpur,2024-12,Amoxicillin-Clavulanate,18.3
Nagpur,2024-12,Azithromycin,19.36
Nagpur,2024-12,Cefixime,17.39
Nagpur,2024-12,Ceftriaxone,20.28
Nagpur,2024-12,Ciprofloxacin,18.78
Nagpur,2024-12,Doxycycline,18.22
Nagpur,2024-12,Metronidazole,17.4
Nagpur,2024-12,Cotrimoxazole,17.18
Nagpur,2024-12,Meropenem,16.18
Nagpur,2025-01,Amoxicillin,18.69
Nagpur,2025-01,Amoxicillin-Clavulanate,19.8
Nagpur,2025-01,Azithromycin,17.77
Nagpur,2025-01,Cefixime,17.56
Nagpur,2025-01,Ceftriaxone,18.48
Nagpur,2025-01,Ciprofloxacin,18.84
Nagpur,2025-01,Doxycycline,18.34
Nagpur,2025-01,Metronidazole,18.47
Nagpur,2025-01,Cotrimoxazole,20.13
Nagpur,2025-01,Meropenem,19.83
Nagpur,2025-02,Amoxicillin,21.97
Nagpur,2025-02,Amoxicillin-Clavulanate,17.59
Nagpur,2025-02,Azithromycin,18.11
Nagpur,2025-02,Cefixime,20.26
Nagpur,2025-02,Ceftriaxone,19.21
Nagpur,2025-02,Ciprofloxacin,20.44
Nagpur,2025-02,Doxycycline,19.17
Nagpur,2025-02,Metronidazole,20.57
Nagpur,2025-02,Cotrimoxazole,20.36
Nagpur,2025-02,Meropenem,19.84
Nagpur,2025-03,Amoxicillin,19.77
Nagpur,2025-03,Amoxicillin-Clavulanate,19.72
Nagpur,2025-03,Azithromycin,19.15
Nagpur,2025-03,Cefixime,18.28
Nagpur,2025-03,Ceftriaxone,21.78
Nagpur,2025-03,Ciprofloxacin,20.76
Nagpur,2025-03,Doxycycline,18.99
Nagpur,2025-03,Metronidazole,20.69
Nagpur,2025-03,Cotrimoxazole,18.96
Nagpur,2025-03,Meropenem,17.07
Nagpur,2025-04,Amoxicillin,21.8
Nagpur,2025-04,Amoxicillin-Clavulanate,18.88
Nagpur,2025-04,Azithromycin,19.72
Nagpur,2025-04,Cefixime,20.62
Nagpur,2025-04,Ceftriaxone,21.06
Nagpur,2025-04,Ciprofloxacin,21.33
Nagpur,2025-04,Doxycycline,20.45
Nagpur,2025-04,Metronidazole,20.3
Nagpur,2025-04,Cotrimoxazole,19.24
Nagpur,2025-04,Meropenem,19.85
Nagpur,2025-05,Amoxicillin,19.82
Nagpur,2025-05,Amoxicillin-Clavulanate,22.76
Nagpur,2025-05,Azithromycin,19.13
Nagpur,2025-05,Cefixime,20.79
Nagpur,2025-05,Ceftriaxone,19.97
Nagpur,2025-05,Ciprofloxacin,20.37
Nagpur,2025-05,Doxycycline,20.56
Nagpur,2025-05,Metronidazole,19.84
Nagpur,2025-05,Cotrimoxazole,22.12
Nagpur,2025-05,Meropenem,20.49
Nagpur,2025-06,Amoxicillin,21.34
Nagpur,2025-06,Amoxicillin-Clavulanate,21.26
Nagpur,2025-06,Azithromycin,22.36
Nagpur,2025-06,Cefixime,22.53
Nagpur,2025-06,Ceftriaxone,20.53
Nagpur,2025-06,Ciprofloxacin,20.78
Nagpur,2025-06,Doxycycline,21.42
Nagpur,2025-06,Metronidazole,21.16
Nagpur,2025-06,Cotrimoxazole,20.06
Nagpur,2025-06,Meropenem,21.4
Nagpur,2025-07,Amoxicillin,21.38
Nagpur,2025-07,Amoxicillin-Clavulanate,23.33
Nagpur,2025-07,Azithromycin,22.09
Nagpur,2025-07,Cefixime,20.79
Nagpur,2025-07,Ceftriaxone,21.71
Nagpur,2025-07,Ciprofloxacin,21.43
Nagpur,2025-07,Doxycycline,21.55
Nagpur,2025-07,Metronidazole,21.02
Nagpur,2025-07,Cotrimoxazole,20.44
Nagpur,2025-07,Meropenem,19.51
Nagpur,2025-08,Amoxicillin,22.95
Nagpur,2025-08,Amoxicillin-Clavulanate,22.2
Nagpur,2025-08,Azithromycin,21.61
Nagpur,2025-08,Cefixime,22.31
Nagpur,2025-08,Ceftriaxone,21.6
Nagpur,2025-08,Ciprofloxacin,22.22
Nagpur,2025-08,Doxycycline,24.16
Nagpur,2025-08,Metronidazole,22.53
Nagpur,2025-08,Cotrimoxazole,21.37
Nagpur,2025-08,Meropenem,20.46
Nagpur,2025-09,Amoxicillin,19.23
Nagpur,2025-09,Amoxicillin-Clavulanate,23.1
Nagpur,2025-09,Azithromycin,22.4
Nagpur,2025-09,Cefixime,21.46
Nagpur,2025-09,Ceftriaxone,20.74
Nagpur,2025-09,Ciprofloxacin,20.78
Nagpur,2025-09,Doxycycline,21.9
Nagpur,2025-09,Metronidazole,21.18
Nagpur,2025-09,Cotrimoxazole,22.49
Nagpur,2025-09,Meropenem,21.18
Nagpur,2025-10,Amoxicillin,23.09
Nagpur,2025-10,Amoxicillin-Clavulanate,21.99
Nagpur,2025-10,Azithromycin,22.12
Nagpur,2025-10,Cefixime,19.41
Nagpur,2025-10,Ceftriaxone,20.61
Nagpur,2025-10,Ciprofloxacin,21.31
Nagpur,2025-10,Doxycycline,22.27
Nagpur,2025-10,Metronidazole,23.03
Nagpur,2025-10,Cotrimoxazole,21.22
Nagpur,2025-10,Meropenem,20.1
Nagpur,2025-11,Amoxicillin,19.46
Nagpur,2025-11,Amoxicillin-Clavulanate,22.14
Nagpur,2025-11,Azithromycin,20.23
Nagpur,2025-11,Cefixime,24.57
Nagpur,2025-11,Ceftriaxone,20.74
Nagpur,2025-11,Ciprofloxacin,23.63
Nagpur,2025-11,Doxycycline,21.53
Nagpur,2025-11,Metronidazole,19.46
Nagpur,2025-11,Cotrimoxazole,21.27
Nagpur,2025-11,Meropenem,21.26
Nagpur,2025-12,Amoxicillin,21.28
Nagpur,2025-12,Amoxicillin-Clavulanate,22.04
Nagpur,2025-12,Azithromycin,21.66
Nagpur,2025-12,Cefixime,21.89
Nagpur,2025-12,Ceftriaxone,21.45
Nagpur,2025-12,Ciprofloxacin,19.94
Nagpur,2025-12,Doxycycline,20.56
Nagpur,2025-12,Metronidazole,20.72
Nagpur,2025-12,Cotrimoxazole,18.87
Nagpur,2025-12,Meropenem,20.53
Surat,2024-01,Amoxicillin,17.89
Surat,2024-01,Amoxicillin-Clavulanate,16.21
Surat,2024-01,Azithromycin,16.97
Surat,2024-01,Cefixime,17.4
Surat,2024-01,Ceftriaxone,20.07
Surat,2024-01,Ciprofloxacin,17.99
Surat,2024-01,Doxycycline,18.37
Surat,2024-01,Metronidazole,17.0
Surat,2024-01,Cotrimoxazole,15.43
Surat,2024-01,Meropenem,17.71
Surat,2024-02,Amoxicillin,17.36
Surat,2024-02,Amoxicillin-Clavulanate,17.36
Surat,2024-02,Azithromycin,16.26
Surat,2024-02,Cefixime,17.91
Surat,2024-02,Ceftriaxone,19.21
Surat,2024-02,Ciprofloxacin,18.86
Surat,2024-02,Doxycycline,19.06
Surat,2024-02,Metronidazole,19.12
Surat,2024-02,Cotrimoxazole,15.32
Surat,2024-02,Meropenem,15.75
Surat,2024-03,Amoxicillin,16.47
Surat,2024-03,Amoxicillin-Clavulanate,18.78
Surat,2024-03,Azithromycin,17.01
Surat,2024-03,Cefixime,17.65
Surat,2024-03,Ceftriaxone,18.16
Surat,2024-03,Ciprofloxacin,18.61
Surat,2024-03,Doxycycline,16.03
Surat,2024-03,Metronidazole,16.17
Surat,2024-03,Cotrimoxazole,17.93
Surat,2024-03,Meropenem,18.72
Surat,2024-04,Amoxicillin,19.05
Surat,2024-04,Amoxicillin-Clavulanate,17.82
Surat,2024-04,Azithromycin,16.0
Surat,2024-04,Cefixime,19.85
Surat,2024-04,Ceftriaxone,18.22
Surat,2024-04,Ciprofloxacin,17.54
Surat,2024-04,Doxycycline,16.36
Surat,2024-04,Metronidazole,16.56
Surat,2024-04,Cotrimoxazole,17.47
Surat,2024-04,Meropenem,17.71
Surat,2024-05,Amoxicillin,18.13
Surat,2024-05,Amoxicillin-Clavulanate,19.27
Surat,2024-05,Azithromycin,18.45
Surat,2024-05,Cefixime,21.62
Surat,2024-05,Ceftriaxone,17.53
Surat,2024-05,Ciprofloxacin,19.35
Surat,2024-05,Doxycycline,18.8
Surat,2024-05,Metronidazole,17.36
Surat,2024-05,Cotrimoxazole,19.0
Surat,2024-05,Meropenem,19.17
Surat,2024-06,Amoxicillin,19.94
Surat,2024-06,Amoxicillin-Clavulanate,20.95
Surat,2024-06,Azithromycin,16.68
Surat,2024-06,Cefixime,18.62
Surat,2024-06,Ceftriaxone,21.4
Surat,2024-06,Ciprofloxacin,20.55
Surat,2024-06,Doxycycline,19.56
Surat,2024-06,Metronidazole,20.2
Surat,2024-06,Cotrimoxazole,17.15
Surat,2024-06,Meropenem,19.54
Surat,2024-07,Amoxicillin,21.56
Surat,2024-07,Amoxicillin-Clavulanate,19.24
Surat,2024-07,Azithromycin,22.49
Surat,2024-07,Cefixime,20.3
Surat,2024-07,Ceftriaxone,17.92
Surat,2024-07,Ciprofloxacin,20.51
Surat,2024-07,Doxycycline,18.69
Surat,2024-07,Metronidazole,20.64
Surat,2024-07,Cotrimoxazole,20.39
Surat,2024-07,Meropenem,18.52
Surat,2024-08,Amoxicillin,22.21
Surat,2024-08,Amoxicillin-Clavulanate,21.16
Surat,2024-08,Azithromycin,18.85
Surat,2024-08,Cefixime,20.08
Surat,2024-08,Ceftriaxone,21.06
Surat,2024-08,Ciprofloxacin,19.85
Surat,2024-08,Doxycycline,19.27
Surat,2024-08,Metronidazole,19.55
Surat,2024-08,Cotrimoxazole,18.77
Surat,2024-08,Meropenem,16.87
Surat,2024-09,Amoxicillin,20.38
Surat,2024-09,Amoxicillin-Clavulanate,17.52
Surat,2024-09,Azithromycin,18.26
Surat,2024-09,Cefixime,17.88
Surat,2024-09,Ceftriaxone,18.25
Surat,2024-09,Ciprofloxacin,20.29
Surat,2024-09,Doxycycline,19.0
Surat,2024-09,Metronidazole,18.84
Surat,2024-09,Cotrimoxazole,18.09
Surat,2024-09,Meropenem,18.23
Surat,2024-10,Amoxicillin,20.27
Surat,2024-10,Amoxicillin-Clavulanate,19.4
Surat,2024-10,Azithromycin,20.02
Surat,2024-10,Cefixime,20.64
Surat,2024-10,Ceftriaxone,19.52
Surat,2024-10,Ciprofloxacin,17.54
Surat,2024-10,Doxycycline,18.17
Surat,2024-10,Metronidazole,18.79
Surat,2024-10,Cotrimoxazole,18.44
Surat,2024-10,Meropenem,17.56
Surat,2024-11,Amoxicillin,19.7
Surat,2024-11,Amoxicillin-Clavulanate,21.91
Surat,2024-11,Azithromycin,18.37
Surat,2024-11,Cefixime,19.34
Surat,2024-11,Ceftriaxone,18.13
Surat,2024-11,Ciprofloxacin,20.72
Surat,2024-11,Doxycycline,19.76
Surat,2024-11,Metronidazole,19.57
Surat,2024-11,Cotrimoxazole,20.57
Surat,2024-11,Meropenem,18.05
Surat,2024-12,Amoxicillin,19.01
Surat,2024-12,Amoxicillin-Clavulanate,20.85
Surat,2024-12,Azithromycin,19.34
Surat,2024-12,Cefixime,16.63
Surat,2024-12,Ceftriaxone,19.79
Surat,2024-12,Ciprofloxacin,18.43
Surat,2024-12,Doxycycline,19.53
Surat,2024-12,Metronidazole,18.88
Surat,2024-12,Cotrimoxazole,16.89
Surat,2024-12,Meropenem,18.57
Surat,2025-01,Amoxicillin,19.67
Surat,2025-01,Amoxicillin-Clavulanate,19.47
Surat,2025-01,Azithromycin,19.38
Surat,2025-01,Cefixime,20.82
Surat,2025-01,Ceftriaxone,19.84
Surat,2025-01,Ciprofloxacin,19.2
Surat,2025-01,Doxycycline,19.9
Surat,2025-01,Metronidazole,21.0
Surat,2025-01,Cotrimoxazole,19.91
Surat,2025-01,Meropenem,18.6
Surat,2025-02,Amoxicillin,20.57
Surat,2025-02,Amoxicillin-Clavulanate,19.98
Surat,2025-02,Azithromycin,19.38
Surat,2025-02,Cefixime,22.19
Surat,2025-02,Ceftriaxone,19.21
Surat,2025-02,Ciprofloxacin,21.08
Surat,2025-02,Doxycycline,19.11
Surat,2025-02,Metronidazole,17.51
Surat,2025-02,Cotrimoxazole,19.32
Surat,2025-02,Meropenem,18.36
Surat,2025-03,Amoxicillin,21.35
Surat,2025-03,Amoxicillin-Clavulanate,20.4
Surat,2025-03,Azithromycin,18.82
Surat,2025-03,Cefixime,22.03
Surat,2025-03,Ceftriaxone,21.85
Surat,2025-03,Ciprofloxacin,22.16
Surat,2025-03,Doxycycline,20.09
Surat,2025-03,Metronidazole,19.67
Surat,2025-03,Cotrimoxazole,20.9
Surat,2025-03,Meropenem,18.9
Surat,2025-04,Amoxicillin,21.4
Surat,2025-04,Amoxicillin-Clavulanate,20.64
Surat,2025-04,Azithromycin,18.86
Surat,2025-04,Cefixime,21.09
Surat,2025-04,Ceftriaxone,20.71
Surat,2025-04,Ciprofloxacin,20.69
Surat,2025-04,Doxycycline,20.74
Surat,2025-04,Metronidazole,21.62
Surat,2025-04,Cotrimoxazole,19.71
Surat,2025-04,Meropenem,19.66
Surat,2025-05,Amoxicillin,21.29
Surat,2025-05,Amoxicillin-Clavulanate,20.76
Surat,2025-05,Azithromycin,20.63
Surat,2025-05,Cefixime,21.59
Surat,2025-05,Ceftriaxone,22.71
Surat,2025-05,Ciprofloxacin,22.16
Surat,2025-05,Doxycycline,19.99
Surat,2025-05,Metronidazole,22.45
Surat,2025-05,Cotrimoxazole,22.52
Surat,2025-05,Meropenem,19.84
Surat,2025-06,Amoxicillin,23.97
Surat,2025-06,Amoxicillin-Clavulanate,22.51
Surat,2025-06,Azithromycin,21.58
Surat,2025-06,Cefixime,22.68
Surat,2025-06,Ceftriaxone,22.53
Surat,2025-06,Ciprofloxacin,22.89
Surat,2025-06,Doxycycline,21.82
Surat,2025-06,Metronidazole,21.11
Surat,2025-06,Cotrimoxazole,19.72
Surat,2025-06,Meropenem,21.86
Surat,2025-07,Amoxicillin,22.6
Surat,2025-07,Amoxicillin-Clavulanate,23.39
Surat,2025-07,Azithromycin,22.65
Surat,2025-07,Cefixime,22.29
Surat,2025-07,Ceftriaxone,24.07
Surat,2025-07,Ciprofloxacin,22.89
Surat,2025-07,Doxycycline,22.16
Surat,2025-07,Metronidazole,21.69
Surat,2025-07,Cotrimoxazole,24.18
Surat,2025-07,Meropenem,20.85
Surat,2025-08,Amoxicillin,22.75
Surat,2025-08,Amoxicillin-Clavulanate,21.26
Surat,2025-08,Azithromycin,23.01
Surat,2025-08,Cefixime,22.12
Surat,2025-08,Ceftriaxone,22.52
Surat,2025-08,Ciprofloxacin,22.19
Surat,2025-08,Doxycycline,22.14
Surat,2025-08,Metronidazole,20.56
Surat,2025-08,Cotrimoxazole,19.95
Surat,2025-08,Meropenem,22.23
Surat,2025-09,Amoxicillin,20.58
Surat,2025-09,Amoxicillin-Clavulanate,23.37
Surat,2025-09,Azithromycin,23.74
Surat,2025-09,Cefixime,22.38
Surat,2025-09,Ceftriaxone,24.26
Surat,2025-09,Ciprofloxacin,22.54
Surat,2025-09,Doxycycline,23.65
Surat,2025-09,Metronidazole,21.25
Surat,2025-09,Cotrimoxazole,19.63
Surat,2025-09,Meropenem,21.46
Surat,2025-10,Amoxicillin,24.52
Surat,2025-10,Amoxicillin-Clavulanate,22.77
Surat,2025-10,Azithromycin,21.22
Surat,2025-10,Cefixime,22.68
Surat,2025-10,Ceftriaxone,23.65
Surat,2025-10,Ciprofloxacin,22.22
Surat,2025-10,Doxycycline,24.55
Surat,2025-10,Metronidazole,20.96
Surat,2025-10,Cotrimoxazole,23.09
Surat,2025-10,Meropenem,22.17
Surat,2025-11,Amoxicillin,22.04
Surat,2025-11,Amoxicillin-Clavulanate,21.88
Surat,2025-11,Azithromycin,23.07
Surat,2025-11,Cefixime,22.63
Surat,2025-11,Ceftriaxone,23.11
Surat,2025-11,Ciprofloxacin,20.68
Surat,2025-11,Doxycycline,22.54
Surat,2025-11,Metronidazole,22.0
Surat,2025-11,Cotrimoxazole,22.07
Surat,2025-11,Meropenem,21.88
Surat,2025-12,Amoxicillin,22.18
Surat,2025-12,Amoxicillin-Clavulanate,21.53
Surat,2025-12,Azithromycin,21.52
Surat,2025-12,Cefixime,21.8
Surat,2025-12,Ceftriaxone,24.97
Surat,2025-12,Ciprofloxacin,23.31
Surat,2025-12,Doxycycline,20.59
Surat,2025-12,Metronidazole,23.77
Surat,2025-12,Cotrimoxazole,21.51
Surat,2025-12,Meropenem,21.37
Kochi,2024-01,Amoxicillin,16.82
Kochi,2024-01,Amoxicillin-Clavulanate,13.39
Kochi,2024-01,Azithromycin,15.05
Kochi,2024-01,Cefixime,15.0
Kochi,2024-01,Ceftriaxone,16.02
Kochi,2024-01,Ciprofloxacin,16.04
Kochi,2024-01,Doxycycline,15.15
Kochi,2024-01,Metronidazole,15.02
Kochi,2024-01,Cotrimoxazole,16.61
Kochi,2024-01,Meropenem,15.36
Kochi,2024-02,Amoxicillin,15.97
Kochi,2024-02,Amoxicillin-Clavulanate,15.8
Kochi,2024-02,Azithromycin,17.42
Kochi,2024-02,Cefixime,15.91
Kochi,2024-02,Ceftriaxone,15.32
Kochi,2024-02,Ciprofloxacin,13.62
Kochi,2024-02,Doxycycline,13.74
Kochi,2024-02,Metronidazole,14.73
Kochi,2024-02,Cotrimoxazole,15.4
Kochi,2024-02,Meropenem,14.51
Kochi,2024-03,Amoxicillin,16.14
Kochi,2024-03,Amoxicillin-Clavulanate,14.86
Kochi,2024-03,Azithromycin,14.24
Kochi,2024-03,Cefixime,16.23
Kochi,2024-03,Ceftriaxone,17.22
Kochi,2024-03,Ciprofloxacin,14.34
Kochi,2024-03,Doxycycline,15.44
Kochi,2024-03,Metronidazole,13.0
Kochi,2024-03,Cotrimoxazole,13.74
Kochi,2024-03,Meropenem,14.33
Kochi,2024-04,Amoxicillin,17.32
Kochi,2024-04,Amoxicillin-Clavulanate,14.94
Kochi,2024-04,Azithromycin,14.66
Kochi,2024-04,Cefixime,15.91
Kochi,2024-04,Ceftriaxone,16.07
Kochi,2024-04,Ciprofloxacin,15.01
Kochi,2024-04,Doxycycline,17.66
Kochi,2024-04,Metronidazole,15.1
Kochi,2024-04,Cotrimoxazole,15.8
Kochi,2024-04,Meropenem,14.83
Kochi,2024-05,Amoxicillin,16.67
Kochi,2024-05,Amoxicillin-Clavulanate,17.27
Kochi,2024-05,Azithromycin,17.5
Kochi,2024-05,Cefixime,15.15
Kochi,2024-05,Ceftriaxone,17.36
Kochi,2024-05,Ciprofloxacin,16.59
Kochi,2024-05,Doxycycline,16.66
Kochi,2024-05,Metronidazole,15.4
Kochi,2024-05,Cotrimoxazole,15.58
Kochi,2024-05,Meropenem,16.41
Kochi,2024-06,Amoxicillin,17.55
Kochi,2024-06,Amoxicillin-Clavulanate,17.93
Kochi,2024-06,Azithromycin,16.18
Kochi,2024-06,Cefixime,16.17
Kochi,2024-06,Ceftriaxone,13.75
Kochi,2024-06,Ciprofloxacin,14.52
Kochi,2024-06,Doxycycline,15.44
Kochi,2024-06,Metronidazole,14.58
Kochi,2024-06,Cotrimoxazole,16.98
Kochi,2024-06,Meropenem,14.23
Kochi,2024-07,Amoxicillin,16.08
Kochi,2024-07,Amoxicillin-Clavulanate,15.83
Kochi,2024-07,Azithromycin,17.42
Kochi,2024-07,Cefixime,15.76
Kochi,2024-07,Ceftriaxone,17.09
Kochi,2024-07,Ciprofloxacin,16.64
Kochi,2024-07,Doxycycline,17.0
Kochi,2024-07,Metronidazole,16.86
Kochi,2024-07,Cotrimoxazole,16.18
Kochi,2024-07,Meropenem,13.93
Kochi,2024-08,Amoxicillin,16.67
Kochi,2024-08,Amoxicillin-Clavulanate,16.6
Kochi,2024-08,Azithromycin,16.68
Kochi,2024-08,Cefixime,15.9
Kochi,2024-08,Ceftriaxone,18.14
Kochi,2024-08,Ciprofloxacin,16.73
Kochi,2024-08,Doxycycline,15.27
Kochi,2024-08,Metronidazole,15.7
Kochi,2024-08,Cotrimoxazole,18.62
Kochi,2024-08,Meropenem,16.8
Kochi,2024-09,Amoxicillin,17.88
Kochi,2024-09,Amoxicillin-Clavulanate,15.29
Kochi,2024-09,Azithromycin,15.43
Kochi,2024-09,Cefixime,15.77
Kochi,2024-09,Ceftriaxone,16.89
Kochi,2024-09,Ciprofloxacin,16.33
Kochi,2024-09,Doxycycline,15.57
Kochi,2024-09,Metronidazole,15.63
Kochi,2024-09,Cotrimoxazole,15.44
Kochi,2024-09,Meropenem,15.71
Kochi,2024-10,Amoxicillin,17.76
Kochi,2024-10,Amoxicillin-Clavulanate,14.59
Kochi,2024-10,Azithromycin,16.4
Kochi,2024-10,Cefixime,17.86
Kochi,2024-10,Ceftriaxone,16.3
Kochi,2024-10,Ciprofloxacin,15.76
Kochi,2024-10,Doxycycline,16.96
Kochi,2024-10,Metronidazole,14.78
Kochi,2024-10,Cotrimoxazole,16.11
Kochi,2024-10,Meropenem,14.6
Kochi,2024-11,Amoxicillin,14.09
Kochi,2024-11,Amoxicillin-Clavulanate,15.72
Kochi,2024-11,Azithromycin,14.27
Kochi,2024-11,Cefixime,15.94
Kochi,2024-11,Ceftriaxone,17.33
Kochi,2024-11,Ciprofloxacin,18.0
Kochi,2024-11,Doxycycline,15.69
Kochi,2024-11,Metronidazole,16.63
Kochi,2024-11,Cotrimoxazole,16.21
Kochi,2024-11,Meropenem,14.98
Kochi,2024-12,Amoxicillin,13.89
Kochi,2024-12,Amoxicillin-Clavulanate,17.54
Kochi,2024-12,Azithromycin,14.38
Kochi,2024-12,Cefixime,17.35
Kochi,2024-12,Ceftriaxone,16.56
Kochi,2024-12,Ciprofloxacin,14.75
Kochi,2024-12,Doxycycline,15.81
